state,quarter,year,qtr_num,admin_period,ca_count,cb_count,rc_count,ulp_total,rc_certified,rc_cert_rate,ca_employees,rc_employees,ca_median_duration,rc_median_duration,ca_multi_allege_pct,n_retaliation,n_coercion,n_coercive_rules,n_bargaining,n_discrimination,n_surveillance,ca_count_lag1,ulp_total_lag1,n_retaliation_lag1,ca_count_lag2,ulp_total_lag2,n_retaliation_lag2,ca_count_lag4,ulp_total_lag4,n_retaliation_lag4,ca_yoy,rc_yoy
AR,2018Q1,2018,1,2_Employer-Favorable,21,6,1,27,1,1.0,160.0,9.0,96.0,29.0,1.0,11,4,1,10,8,2,26.0,30.0,9.0,20.0,30.0,10.0,26.0,31.0,15.0,-19.23076923076923,0.0
AR,2018Q2,2018,2,2_Employer-Favorable,23,6,1,29,0,0.0,160.0,84.0,126.0,91.0,1.0,12,4,3,9,9,2,21.0,27.0,11.0,26.0,30.0,9.0,39.0,46.0,15.0,-41.02564102564102,-50.0
AR,2018Q3,2018,3,2_Employer-Favorable,23,3,1,26,1,1.0,182.5,145.0,86.0,34.0,1.0,6,0,1,11,11,1,23.0,29.0,12.0,21.0,27.0,11.0,20.0,30.0,10.0,14.999999999999991,-85.71428571428572
AR,2018Q4,2018,4,2_Employer-Favorable,30,3,1,33,1,1.0,50.5,128.0,130.5,27.0,1.0,12,3,2,14,12,1,23.0,26.0,6.0,23.0,29.0,12.0,26.0,30.0,9.0,15.384615384615374,inf
AR,2019Q1,2019,1,2_Employer-Favorable,32,1,0,33,0,,140.0,,254.5,,1.0,15,10,4,16,16,4,30.0,33.0,12.0,23.0,26.0,6.0,21.0,27.0,11.0,52.38095238095237,-100.0
AR,2019Q2,2019,2,2_Employer-Favorable,31,4,2,35,1,0.5,130.0,105.0,91.0,17.5,1.0,10,7,1,19,14,2,32.0,33.0,15.0,30.0,33.0,12.0,23.0,29.0,12.0,34.78260869565217,100.0
AR,2019Q3,2019,3,2_Employer-Favorable,14,4,0,18,0,,120.0,,106.0,,1.0,6,5,1,5,4,2,31.0,35.0,10.0,32.0,33.0,15.0,23.0,26.0,6.0,-39.13043478260869,-100.0
AR,2019Q4,2019,4,2_Employer-Favorable,19,8,1,27,1,1.0,56.0,56.0,88.0,32.0,1.0,6,1,0,12,6,0,14.0,18.0,6.0,31.0,35.0,10.0,30.0,33.0,12.0,-36.66666666666667,0.0
AR,2020Q1,2020,1,2_Employer-Favorable,20,8,2,28,0,0.0,87.5,100.5,61.0,108.0,1.0,7,6,1,10,5,3,19.0,27.0,6.0,14.0,18.0,6.0,32.0,33.0,15.0,-37.5,inf
AR,2020Q2,2020,2,2_Employer-Favorable,29,2,1,31,0,0.0,85.0,4.0,120.0,6.0,1.0,10,6,2,18,10,0,20.0,28.0,7.0,19.0,27.0,6.0,31.0,35.0,10.0,-6.451612903225811,-50.0
AR,2020Q3,2020,3,2_Employer-Favorable,16,4,2,20,0,0.0,82.5,65.0,100.0,34.5,1.0,9,6,0,7,6,0,29.0,31.0,10.0,20.0,28.0,7.0,14.0,18.0,6.0,14.28571428571428,inf
AR,2020Q4,2020,4,2_Employer-Favorable,25,4,0,29,0,,200.0,,311.5,,1.0,12,5,0,13,13,0,16.0,20.0,9.0,29.0,31.0,10.0,19.0,27.0,6.0,31.578947368421062,-100.0
AR,2021Q1,2021,1,3_Labor_Restoration,9,6,0,15,0,,200.0,,55.5,,1.0,2,3,1,5,5,0,25.0,29.0,12.0,16.0,20.0,9.0,20.0,28.0,7.0,-55.00000000000001,-100.0
AR,2021Q2,2021,2,3_Labor_Restoration,30,3,0,33,0,,100.0,,140.0,,1.0,21,15,0,10,21,0,9.0,15.0,2.0,25.0,29.0,12.0,29.0,31.0,10.0,3.4482758620689724,-100.0
AR,2021Q3,2021,3,3_Labor_Restoration,20,5,2,25,0,0.0,100.0,84.5,263.5,120.5,1.0,11,8,4,6,13,4,30.0,33.0,21.0,9.0,15.0,2.0,16.0,20.0,9.0,25.0,0.0
AR,2021Q4,2021,4,3_Labor_Restoration,14,3,1,17,1,1.0,210.0,5.0,300.5,75.0,1.0,13,3,1,1,10,4,20.0,25.0,11.0,30.0,33.0,21.0,25.0,29.0,12.0,-43.99999999999999,inf
AR,2022Q1,2022,1,3_Labor_Restoration,21,9,0,30,0,,130.0,,183.0,,1.0,8,4,2,14,8,0,14.0,17.0,13.0,20.0,25.0,11.0,9.0,15.0,2.0,133.33333333333334,
AR,2022Q2,2022,2,3_Labor_Restoration,13,1,1,14,0,0.0,90.0,138.0,71.0,99.0,1.0,7,5,3,4,6,5,21.0,30.0,8.0,14.0,17.0,13.0,30.0,33.0,21.0,-56.666666666666664,inf
AR,2022Q3,2022,3,3_Labor_Restoration,18,2,2,20,1,0.5,125.0,7.0,190.0,64.5,1.0,9,5,1,7,4,3,13.0,14.0,7.0,21.0,30.0,8.0,20.0,25.0,11.0,-9.999999999999998,0.0
AR,2022Q4,2022,4,3_Labor_Restoration,23,4,3,27,3,1.0,21.0,25.0,365.0,47.0,1.0,14,9,6,9,8,5,18.0,20.0,9.0,13.0,14.0,7.0,14.0,17.0,13.0,64.28571428571428,200.0
AR,2023Q1,2023,1,3_Labor_Restoration,14,2,1,16,0,0.0,50.0,38.0,339.0,7.0,1.0,6,2,5,6,3,2,23.0,27.0,14.0,18.0,20.0,9.0,21.0,30.0,8.0,-33.333333333333336,inf
AR,2023Q2,2023,2,3_Labor_Restoration,32,2,3,34,1,0.3333333333333333,125.0,17.0,79.0,21.0,1.0,12,3,4,14,4,7,14.0,16.0,6.0,23.0,27.0,14.0,13.0,14.0,7.0,146.15384615384616,200.0
AR,2023Q3,2023,3,3_Labor_Restoration,22,2,0,24,0,,45.0,,312.0,,1.0,11,5,4,10,8,5,32.0,34.0,12.0,14.0,16.0,6.0,18.0,20.0,9.0,22.222222222222232,-100.0
AR,2023Q4,2023,4,4_Cemex_Era,33,1,1,34,0,0.0,100.0,55.0,436.0,57.0,1.0,13,5,4,20,8,4,22.0,24.0,11.0,32.0,34.0,12.0,23.0,27.0,14.0,43.47826086956521,-66.66666666666667
AR,2024Q1,2024,1,4_Cemex_Era,20,3,2,23,1,0.5,91.5,10.5,231.5,26.5,1.0,12,4,6,9,5,2,33.0,34.0,13.0,22.0,24.0,11.0,14.0,16.0,6.0,42.85714285714286,100.0
AR,2024Q2,2024,2,4_Cemex_Era,19,3,2,22,1,0.5,200.0,50.0,301.0,34.0,1.0,7,4,1,12,5,1,20.0,23.0,12.0,33.0,34.0,13.0,32.0,34.0,12.0,-40.625,-33.333333333333336
AR,2024Q3,2024,3,4_Cemex_Era,14,0,1,14,1,1.0,115.0,17.0,201.0,25.0,1.0,4,1,3,9,5,0,19.0,22.0,7.0,20.0,23.0,12.0,22.0,24.0,11.0,-36.36363636363637,inf
AR,2024Q4,2024,4,4_Cemex_Era,16,2,1,18,1,1.0,67.5,18.0,217.0,23.0,1.0,8,3,1,8,6,2,14.0,14.0,4.0,19.0,22.0,7.0,33.0,34.0,13.0,-51.515151515151516,0.0
AZ,2013Q1,2013,1,1_Pro-Labor_Expansion,52,12,3,64,0,0.0,87.5,64.0,72.0,26.0,0.9615384615384616,50,13,7,13,13,4,,,,,,,,,,,
AZ,2013Q2,2013,2,1_Pro-Labor_Expansion,63,11,6,74,2,0.3333333333333333,100.0,77.0,92.0,43.0,1.0,63,10,14,15,13,7,52.0,64.0,50.0,,,,,,,,
AZ,2013Q3,2013,3,1_Pro-Labor_Expansion,61,6,5,67,2,0.4,120.0,27.0,100.0,39.0,1.0,58,11,11,18,14,2,63.0,74.0,63.0,52.0,64.0,50.0,,,,,
AZ,2013Q4,2013,4,1_Pro-Labor_Expansion,41,12,2,53,0,0.0,50.0,20.0,78.0,27.5,0.975609756097561,39,1,2,10,15,0,61.0,67.0,58.0,63.0,74.0,63.0,,,,,
AZ,2014Q1,2014,1,1_Pro-Labor_Expansion,63,7,2,70,0,0.0,100.0,47.5,162.0,166.5,0.9841269841269841,62,14,8,18,24,2,41.0,53.0,39.0,61.0,67.0,58.0,52.0,64.0,50.0,21.153846153846146,-33.333333333333336
AZ,2014Q2,2014,2,1_Pro-Labor_Expansion,66,15,3,81,1,0.3333333333333333,100.0,70.0,186.0,43.0,1.0,66,15,7,14,22,3,63.0,70.0,62.0,41.0,53.0,39.0,63.0,74.0,63.0,4.761904761904767,-50.0
AZ,2014Q3,2014,3,1_Pro-Labor_Expansion,58,8,4,66,2,0.5,100.0,15.0,193.0,43.0,1.0,55,13,12,13,16,5,66.0,81.0,66.0,63.0,70.0,62.0,61.0,67.0,58.0,-4.918032786885251,-19.999999999999996
AZ,2014Q4,2014,4,1_Pro-Labor_Expansion,63,9,5,72,2,0.4,75.0,32.0,95.0,49.0,1.0,61,12,9,15,16,6,58.0,66.0,55.0,66.0,81.0,66.0,41.0,53.0,39.0,53.65853658536586,150.0
AZ,2015Q1,2015,1,1_Pro-Labor_Expansion,58,12,2,70,2,1.0,67.5,17.5,175.0,40.0,1.0,57,16,13,15,13,12,63.0,72.0,61.0,58.0,66.0,55.0,63.0,70.0,62.0,-7.936507936507942,0.0
AZ,2015Q2,2015,2,1_Pro-Labor_Expansion,75,9,5,84,3,0.6,100.0,7.0,96.5,34.0,1.0,75,19,15,24,20,6,58.0,70.0,57.0,63.0,72.0,61.0,66.0,81.0,66.0,13.636363636363647,66.66666666666667
AZ,2015Q3,2015,3,1_Pro-Labor_Expansion,77,12,10,89,10,1.0,100.0,13.5,117.0,62.0,1.0,76,21,9,19,18,4,75.0,84.0,75.0,58.0,70.0,57.0,58.0,66.0,55.0,32.75862068965518,150.0
AZ,2015Q4,2015,4,1_Pro-Labor_Expansion,64,6,7,70,2,0.2857142857142857,72.5,45.0,153.5,32.0,1.0,64,6,12,21,16,2,77.0,89.0,76.0,75.0,84.0,75.0,63.0,72.0,61.0,1.5873015873015817,39.99999999999999
AZ,2016Q1,2016,1,1_Pro-Labor_Expansion,72,9,8,81,3,0.375,100.0,35.0,90.0,17.0,1.0,70,16,6,18,23,3,64.0,70.0,64.0,77.0,89.0,76.0,58.0,70.0,57.0,24.13793103448276,300.0
AZ,2016Q2,2016,2,1_Pro-Labor_Expansion,81,8,2,89,1,0.5,65.0,117.0,154.0,34.5,1.0,78,12,21,16,19,7,72.0,81.0,70.0,64.0,70.0,64.0,75.0,84.0,75.0,8.000000000000007,-60.0
AZ,2016Q3,2016,3,1_Pro-Labor_Expansion,78,7,8,85,4,0.5,90.0,65.0,116.5,32.5,0.9871794871794872,75,17,23,9,23,11,81.0,89.0,78.0,72.0,81.0,70.0,77.0,89.0,76.0,1.298701298701288,-19.999999999999996
AZ,2016Q4,2016,4,1_Pro-Labor_Expansion,77,5,3,82,3,1.0,67.5,27.0,112.0,33.0,1.0,77,20,23,17,23,5,78.0,85.0,75.0,81.0,89.0,78.0,64.0,70.0,64.0,20.3125,-57.14285714285714
AZ,2017Q1,2017,1,2_Employer-Favorable,55,16,5,71,3,0.6,80.0,12.0,90.0,24.0,1.0,54,13,24,13,17,4,77.0,82.0,77.0,78.0,85.0,75.0,72.0,81.0,70.0,-23.611111111111114,-37.5
AZ,2017Q2,2017,2,2_Employer-Favorable,62,10,4,72,3,0.75,50.0,37.5,182.0,31.0,1.0,60,12,14,21,17,7,55.0,71.0,54.0,77.0,82.0,77.0,81.0,89.0,78.0,-23.456790123456795,100.0
AZ,2017Q3,2017,3,2_Employer-Favorable,75,12,7,87,5,0.7142857142857143,75.0,11.0,106.0,32.0,1.0,75,16,18,19,23,2,62.0,72.0,60.0,55.0,71.0,54.0,78.0,85.0,75.0,-3.8461538461538436,-12.5
AZ,2017Q4,2017,4,2_Employer-Favorable,80,13,6,93,1,0.16666666666666666,90.0,44.5,89.5,33.0,1.0,80,15,16,26,28,5,75.0,87.0,75.0,62.0,72.0,60.0,77.0,82.0,77.0,3.8961038961038863,100.0
AZ,2018Q1,2018,1,2_Employer-Favorable,93,5,6,98,4,0.6666666666666666,100.0,10.0,112.0,23.5,1.0,93,21,14,32,24,11,80.0,93.0,80.0,75.0,87.0,75.0,55.0,71.0,54.0,69.0909090909091,19.999999999999996
AZ,2018Q2,2018,2,2_Employer-Favorable,49,7,4,56,2,0.5,100.0,13.5,90.0,30.0,1.0,48,4,5,13,14,2,93.0,98.0,93.0,80.0,93.0,80.0,62.0,72.0,60.0,-20.967741935483875,0.0
AZ,2018Q3,2018,3,2_Employer-Favorable,62,10,4,72,4,1.0,100.0,227.5,117.5,23.5,1.0,59,7,13,12,12,5,49.0,56.0,48.0,93.0,98.0,93.0,75.0,87.0,75.0,-17.333333333333336,-42.85714285714286
AZ,2018Q4,2018,4,2_Employer-Favorable,52,7,4,59,2,0.5,110.0,9.0,134.5,44.5,1.0,48,6,12,17,8,3,62.0,72.0,59.0,49.0,56.0,48.0,80.0,93.0,80.0,-35.0,-33.333333333333336
AZ,2019Q1,2019,1,2_Employer-Favorable,71,7,2,78,1,0.5,130.0,34.5,108.5,46.0,1.0,61,8,13,23,15,5,52.0,59.0,48.0,62.0,72.0,59.0,93.0,98.0,93.0,-23.655913978494624,-66.66666666666667
AZ,2019Q2,2019,2,2_Employer-Favorable,64,6,2,70,2,1.0,77.5,22.5,261.0,36.5,1.0,55,4,14,17,10,0,71.0,78.0,61.0,52.0,59.0,48.0,49.0,56.0,48.0,30.612244897959172,-50.0
AZ,2019Q3,2019,3,2_Employer-Favorable,68,11,4,79,2,0.5,75.0,15.0,244.0,23.5,0.9852941176470589,60,16,12,19,15,2,64.0,70.0,55.0,71.0,78.0,61.0,62.0,72.0,59.0,9.677419354838701,0.0
AZ,2019Q4,2019,4,2_Employer-Favorable,44,13,3,57,2,0.6666666666666666,100.0,12.0,189.0,27.0,1.0,38,10,8,8,17,1,68.0,79.0,60.0,64.0,70.0,55.0,52.0,59.0,48.0,-15.384615384615385,-25.0
AZ,2020Q1,2020,1,2_Employer-Favorable,66,4,7,70,5,0.7142857142857143,100.0,12.0,86.0,39.0,1.0,62,16,8,17,19,10,44.0,57.0,38.0,68.0,79.0,60.0,71.0,78.0,61.0,-7.042253521126762,250.0
AZ,2020Q2,2020,2,2_Employer-Favorable,50,7,3,57,2,0.6666666666666666,150.0,18.0,58.0,66.0,1.0,46,6,8,17,8,2,66.0,70.0,62.0,44.0,57.0,38.0,64.0,70.0,55.0,-21.875,50.0
AZ,2020Q3,2020,3,2_Employer-Favorable,66,13,3,79,3,1.0,100.0,6.0,79.0,57.0,0.9848484848484849,60,13,4,8,13,1,50.0,57.0,46.0,66.0,70.0,62.0,68.0,79.0,60.0,-2.941176470588236,-25.0
AZ,2020Q4,2020,4,2_Employer-Favorable,50,6,1,56,1,1.0,50.0,18.0,69.5,61.0,0.98,43,7,5,15,8,3,66.0,79.0,60.0,50.0,57.0,46.0,44.0,57.0,38.0,13.636363636363647,-66.66666666666667
AZ,2021Q1,2021,1,3_Labor_Restoration,51,10,2,61,1,0.5,75.0,15.0,134.0,186.0,0.9803921568627451,48,6,7,13,8,0,50.0,56.0,43.0,66.0,79.0,60.0,66.0,70.0,62.0,-22.72727272727273,-71.42857142857143
AZ,2021Q2,2021,2,3_Labor_Restoration,42,7,4,49,2,0.5,90.0,13.0,180.0,59.5,0.9523809523809523,40,6,7,11,10,2,51.0,61.0,48.0,50.0,56.0,43.0,50.0,57.0,46.0,-16.000000000000004,33.33333333333333
AZ,2021Q3,2021,3,3_Labor_Restoration,64,7,4,71,2,0.6666666666666666,100.0,40.0,173.5,71.0,0.96875,59,13,12,19,16,4,42.0,49.0,40.0,51.0,61.0,48.0,66.0,79.0,60.0,-3.0303030303030276,33.33333333333333
AZ,2021Q4,2021,4,3_Labor_Restoration,57,1,7,58,5,0.7142857142857143,50.0,17.0,126.0,82.0,0.9649122807017544,53,8,13,12,15,6,64.0,71.0,59.0,42.0,49.0,40.0,50.0,56.0,43.0,13.99999999999999,600.0
AZ,2022Q1,2022,1,3_Labor_Restoration,61,8,12,69,5,0.45454545454545453,100.0,22.5,349.0,83.0,0.9344262295081968,56,14,10,13,12,4,57.0,58.0,53.0,64.0,71.0,59.0,51.0,61.0,48.0,19.6078431372549,500.0
AZ,2022Q2,2022,2,3_Labor_Restoration,81,14,6,95,5,0.8333333333333334,60.0,28.5,518.0,91.5,0.9876543209876543,79,16,23,16,22,7,61.0,69.0,56.0,57.0,58.0,53.0,42.0,49.0,40.0,92.85714285714286,50.0
AZ,2022Q3,2022,3,3_Labor_Restoration,96,19,6,115,5,0.8333333333333334,50.0,17.0,777.0,82.5,0.9895833333333334,95,23,19,14,25,8,81.0,95.0,79.0,61.0,69.0,56.0,64.0,71.0,59.0,50.0,50.0
AZ,2022Q4,2022,4,3_Labor_Restoration,75,5,4,80,0,0.0,60.0,25.0,546.0,698.0,0.9866666666666667,72,15,18,24,16,5,96.0,115.0,95.0,81.0,95.0,79.0,57.0,58.0,53.0,31.578947368421062,-42.85714285714286
AZ,2023Q1,2023,1,3_Labor_Restoration,78,15,12,93,8,0.6666666666666666,57.5,18.0,547.5,52.0,1.0,76,16,13,33,15,6,75.0,80.0,72.0,96.0,115.0,95.0,61.0,69.0,56.0,27.868852459016402,0.0
AZ,2023Q2,2023,2,3_Labor_Restoration,93,5,12,98,5,0.5555555555555556,90.0,18.5,659.0,43.0,1.0,93,15,15,33,15,6,78.0,93.0,76.0,75.0,80.0,72.0,81.0,95.0,79.0,14.814814814814813,100.0
AZ,2023Q3,2023,3,3_Labor_Restoration,111,12,0,123,0,,100.0,,527.0,,1.0,111,19,21,27,34,3,93.0,98.0,93.0,78.0,93.0,76.0,96.0,115.0,95.0,15.625,-100.0
AZ,2023Q4,2023,4,4_Cemex_Era,99,6,2,105,2,1.0,120.0,55.5,399.5,84.0,1.0,97,12,14,31,26,10,111.0,123.0,111.0,93.0,98.0,93.0,75.0,80.0,72.0,32.00000000000001,-50.0
AZ,2024Q1,2024,1,4_Cemex_Era,104,6,5,110,2,0.5,62.5,34.0,460.0,28.5,1.0,102,15,15,26,16,5,99.0,105.0,97.0,111.0,123.0,111.0,78.0,93.0,76.0,33.33333333333333,-58.33333333333333
AZ,2024Q2,2024,2,4_Cemex_Era,122,12,4,134,1,0.5,81.0,32.5,361.0,28.0,1.0,121,15,16,38,28,8,104.0,110.0,102.0,99.0,105.0,97.0,93.0,98.0,93.0,31.182795698924725,-66.66666666666667
AZ,2024Q3,2024,3,4_Cemex_Era,87,9,6,96,5,0.8333333333333334,85.0,20.0,183.5,68.5,1.0,87,9,16,32,18,2,122.0,134.0,121.0,104.0,110.0,102.0,111.0,123.0,111.0,-21.62162162162162,inf
AZ,2024Q4,2024,4,4_Cemex_Era,101,14,1,115,1,1.0,100.0,19.0,329.0,63.0,1.0,101,7,17,29,24,2,87.0,96.0,87.0,122.0,134.0,121.0,99.0,105.0,97.0,2.020202020202011,-50.0
CA,2013Q1,2013,1,1_Pro-Labor_Expansion,499,161,54,660,22,0.4074074074074074,60.0,34.5,69.0,47.0,0.9859719438877755,149,62,38,246,153,58,,,,,,,,,,,
CA,2013Q2,2013,2,1_Pro-Labor_Expansion,516,175,66,691,36,0.5454545454545454,85.0,34.0,67.0,50.0,0.9961240310077519,171,66,43,243,171,65,499.0,660.0,149.0,,,,,,,,
CA,2013Q3,2013,3,1_Pro-Labor_Expansion,541,147,64,688,28,0.4375,50.0,28.5,80.0,49.0,0.9907578558225508,165,64,37,288,172,65,516.0,691.0,171.0,499.0,660.0,149.0,,,,,
CA,2013Q4,2013,4,1_Pro-Labor_Expansion,459,134,77,593,32,0.4155844155844156,70.5,25.0,73.0,48.0,0.9869281045751634,139,60,23,245,158,48,541.0,688.0,165.0,516.0,691.0,171.0,,,,,
CA,2014Q1,2014,1,1_Pro-Labor_Expansion,465,164,57,629,33,0.5789473684210527,60.0,31.0,73.5,45.0,0.9827956989247312,135,61,33,228,141,44,459.0,593.0,139.0,541.0,688.0,165.0,499.0,660.0,149.0,-6.813627254509013,5.555555555555558
CA,2014Q2,2014,2,1_Pro-Labor_Expansion,529,139,54,668,32,0.5925925925925926,90.0,24.0,70.0,50.0,0.8960302457466919,154,78,35,220,160,51,465.0,629.0,135.0,459.0,593.0,139.0,516.0,691.0,171.0,2.519379844961245,-18.181818181818176
CA,2014Q3,2014,3,1_Pro-Labor_Expansion,494,158,91,652,53,0.5824175824175825,61.0,32.0,77.0,49.0,0.9595141700404858,167,62,36,223,148,48,529.0,668.0,154.0,465.0,629.0,135.0,541.0,688.0,165.0,-8.687615526802217,42.1875
CA,2014Q4,2014,4,1_Pro-Labor_Expansion,480,151,79,631,33,0.4177215189873418,51.5,33.0,81.0,48.0,0.9729166666666667,160,64,40,221,168,58,494.0,652.0,167.0,529.0,668.0,154.0,459.0,593.0,139.0,4.575163398692816,2.5974025974025983
CA,2015Q1,2015,1,1_Pro-Labor_Expansion,457,128,73,585,27,0.3698630136986301,80.0,20.0,78.5,48.0,0.9715536105032823,139,80,37,196,141,52,480.0,631.0,160.0,494.0,652.0,167.0,465.0,629.0,135.0,-1.7204301075268824,28.07017543859649
CA,2015Q2,2015,2,1_Pro-Labor_Expansion,560,174,78,734,41,0.5256410256410257,68.0,29.5,87.0,35.0,0.9839285714285714,164,104,45,243,182,84,457.0,585.0,139.0,480.0,631.0,160.0,529.0,668.0,154.0,5.860113421550084,44.44444444444444
CA,2015Q3,2015,3,1_Pro-Labor_Expansion,606,148,77,754,41,0.5324675324675324,68.0,28.0,87.0,33.0,0.966996699669967,190,84,35,288,197,75,560.0,734.0,164.0,457.0,585.0,139.0,494.0,652.0,167.0,22.672064777327925,-15.384615384615385
CA,2015Q4,2015,4,1_Pro-Labor_Expansion,563,131,55,694,34,0.6181818181818182,80.0,36.0,91.0,33.0,0.9698046181172292,205,96,44,250,190,64,606.0,754.0,190.0,560.0,734.0,164.0,480.0,631.0,160.0,17.29166666666666,-30.379746835443033
CA,2016Q1,2016,1,1_Pro-Labor_Expansion,539,192,81,731,54,0.6666666666666666,100.0,30.0,95.0,34.0,0.9703153988868275,190,67,49,248,163,61,563.0,694.0,205.0,606.0,754.0,190.0,457.0,585.0,139.0,17.94310722100656,10.95890410958904
CA,2016Q2,2016,2,1_Pro-Labor_Expansion,634,141,112,775,42,0.375,75.0,24.0,91.0,29.0,0.9794952681388013,195,94,88,272,183,79,539.0,731.0,190.0,563.0,694.0,205.0,560.0,734.0,164.0,13.214285714285712,43.58974358974359
CA,2016Q3,2016,3,1_Pro-Labor_Expansion,563,129,65,692,37,0.5692307692307692,100.0,24.0,94.0,33.0,0.9893428063943162,161,62,54,277,161,61,634.0,775.0,195.0,539.0,731.0,190.0,606.0,754.0,190.0,-7.095709570957098,-15.58441558441559
CA,2016Q4,2016,4,1_Pro-Labor_Expansion,526,140,62,666,29,0.46774193548387094,77.0,29.0,82.0,33.0,0.9942965779467681,174,63,40,261,157,50,563.0,692.0,161.0,634.0,775.0,195.0,563.0,694.0,205.0,-6.571936056838368,12.72727272727272
CA,2017Q1,2017,1,2_Employer-Favorable,467,142,72,609,45,0.625,80.0,19.0,86.0,32.0,0.9892933618843683,168,65,45,216,158,50,526.0,666.0,174.0,563.0,692.0,161.0,539.0,731.0,190.0,-13.358070500927644,-11.111111111111116
CA,2017Q2,2017,2,2_Employer-Favorable,466,186,71,652,42,0.5915492957746479,78.5,28.0,86.0,34.0,0.9399141630901288,150,46,33,224,161,55,467.0,609.0,168.0,526.0,666.0,174.0,634.0,775.0,195.0,-26.498422712933756,-36.60714285714286
CA,2017Q3,2017,3,2_Employer-Favorable,450,146,96,596,59,0.6145833333333334,100.0,15.0,78.0,33.0,0.9911111111111112,162,72,31,215,149,46,466.0,652.0,150.0,467.0,609.0,168.0,563.0,692.0,161.0,-20.071047957371224,47.6923076923077
CA,2017Q4,2017,4,2_Employer-Favorable,398,133,65,531,41,0.6307692307692307,87.5,30.0,82.0,33.0,0.9798994974874372,140,49,23,190,131,43,450.0,596.0,162.0,466.0,652.0,150.0,526.0,666.0,174.0,-24.334600760456272,4.8387096774193505
CA,2018Q1,2018,1,2_Employer-Favorable,426,117,75,543,44,0.5866666666666667,75.0,26.0,75.0,32.0,0.9929577464788732,147,61,19,224,144,53,398.0,531.0,140.0,450.0,596.0,162.0,467.0,609.0,168.0,-8.779443254817988,4.166666666666674
CA,2018Q2,2018,2,2_Employer-Favorable,462,144,49,606,29,0.5918367346938775,70.0,14.0,68.0,34.0,0.987012987012987,178,49,21,236,177,46,426.0,543.0,147.0,398.0,531.0,140.0,466.0,652.0,150.0,-0.8583690987124415,-30.98591549295775
CA,2018Q3,2018,3,2_Employer-Favorable,411,133,51,544,31,0.6078431372549019,90.0,18.0,84.0,36.0,0.9902676399026764,160,58,23,206,146,42,462.0,606.0,178.0,426.0,543.0,147.0,450.0,596.0,162.0,-8.666666666666668,-46.875
CA,2018Q4,2018,4,2_Employer-Favorable,455,120,33,575,14,0.42424242424242425,100.0,25.0,72.0,35.0,0.989010989010989,166,53,40,211,131,48,411.0,544.0,160.0,462.0,606.0,178.0,398.0,531.0,140.0,14.321608040200996,-49.23076923076923
CA,2019Q1,2019,1,2_Employer-Favorable,416,168,66,584,42,0.6363636363636364,100.0,10.5,63.0,31.5,0.9927884615384616,145,56,32,209,113,37,455.0,575.0,166.0,411.0,544.0,160.0,426.0,543.0,147.0,-2.3474178403755874,-12.0
CA,2019Q2,2019,2,2_Employer-Favorable,460,153,81,613,42,0.5185185185185185,100.0,10.0,76.0,31.0,0.9869565217391304,174,44,19,243,148,38,416.0,584.0,145.0,455.0,575.0,166.0,462.0,606.0,178.0,-0.43290043290042934,65.3061224489796
CA,2019Q3,2019,3,2_Employer-Favorable,405,130,51,535,23,0.45098039215686275,100.0,22.0,64.0,33.0,0.9827160493827161,130,45,18,226,104,29,460.0,613.0,174.0,416.0,584.0,145.0,411.0,544.0,160.0,-1.4598540145985384,0.0
CA,2019Q4,2019,4,2_Employer-Favorable,386,151,51,537,31,0.6078431372549019,100.0,27.0,56.0,34.0,0.9844559585492227,172,48,27,176,137,44,405.0,535.0,130.0,460.0,613.0,174.0,455.0,575.0,166.0,-15.164835164835166,54.54545454545454
CA,2020Q1,2020,1,2_Employer-Favorable,338,128,53,466,30,0.5660377358490566,80.0,23.0,69.0,42.0,0.9970414201183432,137,33,19,189,100,37,386.0,537.0,172.0,405.0,535.0,130.0,416.0,584.0,145.0,-18.75,-19.696969696969703
CA,2020Q2,2020,2,2_Employer-Favorable,366,96,31,462,18,0.5806451612903226,56.5,36.0,86.5,65.0,0.9918032786885246,134,51,25,200,121,22,338.0,466.0,137.0,386.0,537.0,172.0,460.0,613.0,174.0,-20.434782608695656,-61.728395061728406
CA,2020Q3,2020,3,2_Employer-Favorable,352,110,59,462,26,0.4406779661016949,80.0,14.0,71.0,66.0,0.9886363636363636,128,44,32,183,89,27,366.0,462.0,134.0,338.0,466.0,137.0,405.0,535.0,130.0,-13.086419753086421,15.686274509803933
CA,2020Q4,2020,4,2_Employer-Favorable,277,87,52,364,30,0.5769230769230769,100.0,19.5,71.0,63.0,0.9819494584837545,77,35,6,150,70,17,352.0,462.0,128.0,366.0,462.0,134.0,386.0,537.0,172.0,-28.238341968911918,1.9607843137254832
CA,2021Q1,2021,1,3_Labor_Restoration,333,86,34,419,23,0.6764705882352942,58.0,13.5,64.0,57.0,0.9819819819819819,98,33,18,186,78,29,277.0,364.0,77.0,352.0,462.0,128.0,338.0,466.0,137.0,-1.4792899408283988,-35.84905660377359
CA,2021Q2,2021,2,3_Labor_Restoration,364,118,52,482,28,0.5384615384615384,90.0,17.0,79.0,57.5,0.9945054945054945,96,40,13,229,83,29,333.0,419.0,98.0,277.0,364.0,77.0,366.0,462.0,134.0,-0.5464480874316946,67.74193548387098
